pts_h,fg%_h,3pt%_h,ft%_h,oreb_h,dreb_h,ast_h,stl_h,blk_h,to_h,pts_a,fg%_a,3pt%_a,ft%_a,oreb_a,dreb_a,ast_a,stl_a,blk_a,to_a,outcome
109.46666666666668,0.4703583333333333,0.3835583333333333,1.021775,11.391666666666666,30.09166666666667,22.60833333333333,8.4,4.191666666666666,11.033333333333333,111.35897435897436,0.4838632478632479,0.380198717948718,0.6342692307692308,8.247863247863247,32.982905982905976,23.57692307692308,7.376068376068376,3.9059829059829063,13.938034188034186,1
102.44798136645964,0.4591909937888199,0.35203649068322984,0.7112360248447205,10.513198757763977,33.309782608695656,22.517857142857146,7.572204968944099,5.751552795031056,12.581521739130435,99.0,0.4283333333333333,0.32887500000000003,0.438375,8.5,33.91666666666667,21.666666666666664,7.041666666666668,4.333333333333334,13.041666666666668,1
106.57692307692308,0.4360164835164835,0.3556538461538461,0.5760494505494504,13.585164835164836,32.95879120879121,21.296703296703296,8.953296703296703,4.535714285714286,13.706043956043954,104.79166666666666,0.462525,0.3602583333333333,0.5693944444444445,8.608333333333334,32.54722222222222,23.21666666666667,7.575,4.627777777777778,14.56111111111111,1
106.8434065934066,0.4681758241758242,0.35347252747252744,0.7783021978021978,9.664835164835164,31.986263736263734,23.903846153846153,7.335164835164836,4.068681318681318,14.107142857142858,102.65178571428572,0.4602380952380953,0.35306547619047624,0.7136309523809524,10.380952380952381,33.41666666666667,22.580357142857146,7.559523809523809,5.726190476190476,12.541666666666668,1
109.9090909090909,0.4951363636363637,0.39409090909090905,0.6478181818181818,9.363636363636363,31.818181818181817,23.363636363636363,8.136363636363637,3.9090909090909087,12.772727272727273,111.0344129554656,0.4829392712550608,0.3791417004048583,0.627927125506073,8.218623481781378,32.88056680161944,23.655870445344128,7.180161943319838,3.908906882591093,13.892712550607287,1
106.70982142857143,0.4394955357142857,0.3416607142857143,0.5819285714285715,10.138392857142858,34.52232142857143,22.223214285714285,6.7767857142857135,4.165178571428571,15.267857142857142,107.04102564102564,0.4701615384615385,0.3549820512820513,0.7730974358974358,9.64102564102564,32.207692307692305,24.22051282051282,7.292307692307693,4.161538461538462,14.133333333333333,1
104.8095238095238,0.4625952380952381,0.3614285714285714,0.5681825396825397,8.607142857142858,32.436507936507944,23.214285714285715,7.761904761904763,4.670634920634921,14.599206349206348,109.38636363636364,0.4942310606060607,0.398780303030303,0.637098484848485,9.200757575757576,32.04166666666667,23.113636363636363,8.018939393939394,3.9053030303030303,12.81439393939394,0
107.88095238095238,0.4559761904761905,0.3133690476190476,0.6691130952380953,10.642857142857142,36.73809523809524,22.910714285714285,8.232142857142858,6.113095238095237,16.041666666666664,115.3846153846154,0.4899384615384616,0.3678730769230769,0.6298730769230769,10.753846153846156,33.38076923076923,26.31153846153846,7.815384615384616,5.457692307692307,14.007692307692306,1
102.86470588235296,0.4470921568627451,0.3537686274509804,0.5356117647058823,10.488235294117649,33.825490196078434,23.080392156862747,8.045098039215686,3.5215686274509803,13.513725490196078,111.28333333333332,0.4654833333333333,0.3489083333333334,0.5647833333333334,10.183333333333334,33.625,23.65833333333333,7.916666666666668,6.725,12.366666666666667,0
105.40071770334929,0.4452619617224881,0.33728468899521524,0.7181004784688995,11.605263157894735,33.779904306220104,20.63516746411483,7.089712918660287,4.545454545454545,15.447368421052632,106.71428571428572,0.4367142857142857,0.35903571428571424,0.5791071428571428,13.607142857142858,33.035714285714285,21.392857142857142,8.857142857142858,4.571428571428571,13.892857142857142,1
97.85828877005348,0.4421283422459893,0.33388502673796794,0.6297299465240642,8.898395721925132,30.272727272727273,20.655080213903748,7.422459893048128,5.564171122994653,13.40909090909091,103.67777777777779,0.4570666666666667,0.3603444444444444,0.4953722222222221,9.775,34.31388888888889,22.0,6.688888888888887,5.094444444444445,14.016666666666666,0
103.90441176470587,0.4557610294117647,0.3753731617647059,0.5592720588235294,9.033088235294116,35.012867647058826,22.476102941176467,7.709558823529411,4.481617647058823,13.402573529411766,103.78157894736843,0.4599394736842106,0.36415,0.5018210526315788,9.564473684210526,34.28026315789474,22.02631578947368,6.721052631578948,5.176315789473684,13.994736842105262,0
105.60526315789473,0.445225400457666,0.33981235697940504,0.7123672768878717,11.62700228832952,33.726544622425635,20.744851258581235,7.0709382151029745,4.565217391304348,15.251716247139587,110.69097222222223,0.4974930555555556,0.38303125,0.5915520833333333,8.590277777777779,34.37152777777778,27.875,7.635416666666666,7.2430555555555545,14.65625,0
102.76077586206895,0.4602959770114943,0.35416091954022993,0.7131925287356322,10.369252873563221,33.31752873563218,22.717672413793107,7.550287356321839,5.721264367816093,12.451149425287356,100.61904761904762,0.4526190476190476,0.3671428571428571,0.5277380952380952,9.547619047619047,31.523809523809533,22.190476190476193,7.7142857142857135,4.023809523809525,12.666666666666668,1
100.28896103896105,0.45175,0.3688365800865801,0.5298257575757575,9.609307359307357,31.560606060606066,22.058441558441558,7.6147186147186146,3.9783549783549774,12.654761904761903,113.0,0.4670722222222222,0.3682722222222222,0.5049777777777777,9.072222222222225,34.47777777777777,21.788888888888888,8.455555555555557,4.977777777777779,12.65,1
111.58125,0.4647625,0.3470125000000001,0.56136875,10.225,33.7375,23.94375,7.9375,6.74375,12.2375,112.03125,0.4641388888888889,0.3648888888888889,0.4920902777777778,9.055555555555557,34.46527777777778,21.48263888888889,8.274305555555555,5.0069444444444455,12.708333333333332,1
99.35576923076924,0.4303589743589744,0.3324775641025641,0.4374487179487179,8.314102564102564,34.0224358974359,21.801282051282055,7.0064102564102555,4.17948717948718,12.951923076923075,115.15734265734268,0.4872657342657343,0.36955944055944057,0.6368321678321678,11.108391608391607,33.276223776223766,26.006993006993014,7.842657342657343,5.58041958041958,14.307692307692307,1
109.16666666666666,0.4903333333333333,0.39775,0.6596250000000001,9.166666666666668,32.41666666666667,23.125,8.375,3.9166666666666665,12.791666666666668,104.59022556390975,0.461358395989975,0.3610689223057644,0.56284335839599,8.655388471177945,32.58270676691729,23.205513784461154,7.709273182957393,4.7218045112781954,14.790726817042609,1
107.96111111111112,0.4667,0.341288888888889,0.6983888888888891,11.5,35.71666666666667,25.56111111111111,7.744444444444443,5.422222222222223,16.68888888888889,103.45,0.4595,0.363525,0.5025249999999999,9.475,34.425,22.025,6.699999999999998,5.125,13.95,1
102.48872180451129,0.4653214285714286,0.34064849624060145,0.7901503759398496,10.731203007518797,33.31954887218045,23.035714285714285,6.783834586466164,4.87593984962406,14.221804511278195,103.41176470588236,0.4532941176470589,0.3761470588235294,0.5568529411764707,8.911764705882351,35.14705882352941,22.294117647058826,7.617647058823528,4.470588235294118,13.323529411764708,1
103.31666666666666,0.4579357142857143,0.3621738095238095,0.5021857142857142,9.632142857142854,34.38928571428572,21.952380952380953,6.609523809523809,5.126190476190477,13.885714285714286,102.38214285714285,0.4647214285714285,0.3454642857142857,0.8085714285714286,10.728571428571428,33.41428571428571,22.810714285714287,6.803571428571429,4.828571428571427,14.292857142857144,1
104.51041666666666,0.4636041666666666,0.39065625,0.6315104166666667,8.739583333333332,34.23958333333333,21.770833333333336,9.1875,5.541666666666666,14.489583333333332,110.88980263157896,0.4983322368421053,0.3846628289473684,0.5832450657894737,8.536184210526315,34.42269736842105,27.90131578947368,7.666118421052633,7.240131578947367,14.564144736842106,1
109.64743589743591,0.492375,0.4056025641025641,0.6665929487179487,9.10576923076923,32.490384615384606,23.259615384615394,8.352564102564102,4.0673076923076925,12.826923076923075,107.03151260504202,0.4414201680672269,0.3414327731092437,0.5779138655462185,10.210084033613443,34.899159663865554,22.40336134453781,6.699579831932772,4.144957983193279,15.289915966386554,1
106.3404761904762,0.4669857142857143,0.3519380952380952,0.7635452380952381,9.583333333333332,32.114285714285714,24.13809523809524,7.242857142857144,4.057142857142857,13.919047619047621,97.37626262626263,0.4406969696969697,0.3332575757575757,0.631179292929293,8.795454545454547,30.10606060606061,20.522727272727273,7.363636363636362,5.431818181818182,13.436868686868687,1
108.85416666666666,0.4597083333333333,0.31733333333333336,0.6470416666666667,10.8125,36.29166666666667,23.5625,8.4375,6.041666666666666,15.979166666666664,100.34848484848484,0.4175378787878789,0.3329015151515151,0.4502045454545455,9.795454545454547,35.734848484848484,21.924242424242426,8.227272727272727,3.371212121212121,13.12121212121212,1
105.12259615384615,0.4660144230769231,0.3905697115384617,0.61784375,8.88701923076923,34.521634615384606,21.91826923076923,9.1875,5.5673076923076925,14.492788461538463,104.69736842105264,0.4607631578947369,0.36158732057416265,0.5571961722488039,8.69976076555024,32.436602870813395,23.180622009569372,7.629186602870813,4.828947368421053,14.779904306220095,1
100.23076923076924,0.4358461538461539,0.3381923076923077,0.4368461538461538,8.192307692307693,34.115384615384606,21.961538461538463,6.9230769230769225,4.230769230769232,12.730769230769232,102.525,0.4659333333333333,0.34819999999999995,0.8349666666666667,10.65,33.36666666666667,22.475,6.958333333333334,4.9,14.45,0
105.50109649122808,0.44479605263157895,0.3390043859649122,0.7041118421052629,11.56359649122807,33.781798245614034,20.845394736842106,7.012061403508773,4.458333333333334,15.197368421052632,111.8235294117647,0.4649624183006536,0.363374183006536,0.4930424836601308,9.011437908496733,34.36601307189542,21.330065359477125,8.320261437908496,4.9444444444444455,12.730392156862745,0
100.25324675324673,0.4174545454545455,0.33324675324675324,0.4396688311688312,10.045454545454547,35.88961038961039,22.162337662337666,7.941558441558442,3.4545454545454546,13.097402597402596,102.60827586206896,0.4590793103448276,0.35120758620689657,0.7173358620689655,10.38758620689655,33.315862068965515,22.5951724137931,7.518620689655172,5.717931034482758,12.374482758620688,0
102.39333333333332,0.4584833333333334,0.3469466666666667,0.7188100000000001,10.443333333333333,33.406666666666666,22.656666666666666,7.526666666666666,5.68,12.34,107.48627450980392,0.4409058823529412,0.3450803921568628,0.5751019607843137,10.486274509803922,34.83725490196078,22.4843137254902,6.535294117647059,4.090196078431372,15.047058823529413,1
100.1590909090909,0.4520909090909091,0.3666590909090909,0.5289999999999999,9.522727272727273,31.795454545454547,22.045454545454547,7.590909090909091,3.954545454545455,12.613636363636365,108.27777777777777,0.4553888888888889,0.3176388888888889,0.6392638888888889,10.888888888888891,36.388888888888886,23.347222222222218,8.375,6.041666666666666,15.763888888888891,1
102.46410256410256,0.4592256410256411,0.34837435897435903,0.7295769230769231,10.344871794871796,33.48205128205129,22.543589743589738,7.5166666666666675,5.657692307692307,12.346153846153848,106.54761904761904,0.4383952380952381,0.3567023809523809,0.5753166666666667,13.414285714285715,33.1,21.45,8.783333333333333,4.669047619047619,13.83809523809524,1
111.83333333333334,0.4635,0.36163888888888895,0.4886388888888889,9.166666666666666,34.55555555555556,21.277777777777782,8.416666666666666,4.916666666666667,12.694444444444445,110.13095238095238,0.4937678571428572,0.4072619047619047,0.6718511904761906,9.017857142857142,32.51785714285714,23.589285714285715,8.369047619047619,4.232142857142858,12.642857142857142,1
109.63736263736263,0.4928159340659342,0.4006208791208791,0.654912087912088,8.912087912087912,32.45054945054945,23.32967032967033,8.362637362637361,4.357142857142858,12.70054945054945,107.80175438596493,0.4675157894736842,0.3415842105263158,0.6912631578947368,11.412280701754383,35.5280701754386,25.62105263157895,7.764912280701754,5.375438596491228,16.528070175438597,1
109.28974358974358,0.4913897435897436,0.3986589743589744,0.6578692307692309,8.802564102564101,32.54102564102564,23.41538461538461,8.61025641025641,4.466666666666667,12.707692307692305,111.5074404761905,0.4652410714285714,0.34838988095238105,0.5552663690476191,10.255952380952381,33.6220238095238,23.909226190476193,7.925595238095237,6.623511904761906,12.342261904761903,0
108.18803418803421,0.4576324786324786,0.3254017094017094,0.6241068376068376,10.61965811965812,36.18376068376068,23.606837606837612,8.346153846153848,5.961538461538463,15.799145299145298,107.57575757575756,0.4768131313131313,0.3473989898989899,0.8752424242424243,10.883838383838382,32.10606060606061,22.868686868686872,7.111111111111112,3.3737373737373737,14.292929292929294,0
110.6423076923077,0.4819826923076923,0.3747903846153846,0.6246192307692309,8.217307692307692,32.988461538461536,23.551923076923075,7.303846153846153,3.936538461538461,13.801923076923075,104.16475972540044,0.4581762013729978,0.3606258581235697,0.5521922196796338,8.6533180778032,32.411899313501145,23.070938215102966,7.621281464530893,4.8180778032036615,14.770022883295194,1
103.16013071895424,0.4513872549019609,0.3753398692810457,0.5521781045751635,8.913398692810457,34.88071895424837,22.18954248366013,7.720588235294117,4.398692810457517,13.209150326797385,99.07142857142857,0.41441666666666666,0.3299702380952381,0.43146428571428574,10.041666666666668,36.11309523809524,21.86309523809524,7.7142857142857135,3.5,13.392857142857142,1
105.30526315789473,0.445181052631579,0.3410210526315789,0.6938968421052629,11.425263157894735,33.792631578947365,20.997894736842106,6.977894736842106,4.42,15.267368421052632,108.95432692307692,0.489735576923077,0.3956610576923077,0.6517692307692309,8.86298076923077,32.21394230769231,23.240384615384606,8.733173076923077,4.34375,12.557692307692307,0
104.15570175438594,0.4584089912280702,0.3577236842105263,0.5560010964912281,8.673245614035089,32.45175438596491,23.116228070175442,7.718201754385965,4.849780701754386,14.760964912280702,105.79464285714286,0.4664419642857143,0.3530089285714285,0.7578035714285715,9.4375,32.245535714285715,24.04017857142857,7.267857142857142,4.169642857142858,13.910714285714285,1
107.46666666666668,0.4578,0.3767333333333333,0.7163333333333333,10.566666666666666,35.4,19.833333333333336,7.333333333333334,4.966666666666667,12.2,105.16295546558705,0.4445556680161944,0.3394018218623481,0.6897368421052629,11.489878542510125,33.744939271255056,21.00404858299595,6.888663967611335,4.346153846153847,15.197368421052632,1
109.95833333333334,0.4715520833333333,0.3819270833333333,1.0058854166666666,11.510416666666668,30.427083333333336,22.78125,8.322916666666668,4.104166666666667,10.854166666666668,100.0521978021978,0.4337637362637363,0.3355192307692308,0.4495796703296703,8.23076923076923,33.980769230769226,21.95604395604396,6.958791208791207,4.167582417582418,12.541208791208794,1
107.625,0.4735138888888889,0.3483611111111111,0.855875,11.152777777777779,32.541666666666664,22.902777777777782,7.3194444444444455,3.3472222222222223,14.236111111111109,105.28269230769232,0.4438096153846155,0.3402807692307692,0.6853999999999999,11.484615384615385,33.667307692307695,20.971153846153847,6.855769230769232,4.321153846153846,15.15,1
103.5,0.4520555555555555,0.37516666666666665,0.550888888888889,8.888888888888891,34.97222222222222,22.333333333333336,7.75,4.388888888888889,13.0,105.45416666666668,0.46305625,0.3518374999999999,0.7468916666666667,9.754166666666666,32.297916666666666,23.802083333333336,7.158333333333332,4.079166666666667,13.891666666666666,0
107.33717105263159,0.4646595394736842,0.3400592105263158,0.6860131578947368,11.547697368421053,35.51973684210526,25.483552631578945,7.78782894736842,5.279605263157895,16.550986842105264,105.75,0.4636875,0.34884374999999995,0.74546875,9.90625,32.375,23.875,7.09375,4.09375,13.75,1
102.55625,0.4660875,0.35028125,0.84515625,10.64375,33.8875,22.43125,6.875,4.93125,14.49375,98.875,0.4151041666666667,0.33410416666666665,0.460375,10.041666666666668,36.22916666666667,22.166666666666664,7.5,3.4375,13.4375,0
110.37857142857143,0.4803535714285714,0.3717821428571429,0.6181000000000001,8.45357142857143,32.95,23.475,7.328571428571428,3.939285714285714,14.04642857142857,100.38888888888887,0.4191944444444445,0.3421527777777777,0.4617500000000001,9.930555555555557,36.263888888888886,22.23611111111111,7.666666666666666,3.555555555555556,13.527777777777779,1
96.98611111111113,0.4381666666666667,0.3335833333333333,0.626652777777778,8.875,30.41666666666667,20.458333333333336,7.333333333333334,5.291666666666666,13.527777777777779,103.88541666666666,0.4467881944444444,0.3591805555555555,0.5908125000000001,9.256944444444443,31.690972222222218,22.385416666666664,7.909722222222222,3.892361111111111,14.538194444444445,1
110.65,0.4813083333333333,0.3734083333333333,0.6097166666666667,8.458333333333334,32.88333333333333,23.60833333333333,7.25,3.908333333333333,13.891666666666666,106.37053571428572,0.4389285714285714,0.3568794642857143,0.57271875,13.308035714285715,33.125,21.375,8.84375,4.629464285714286,13.915178571428573,0
109.35267857142857,0.4913482142857143,0.3981116071428571,0.6497857142857144,8.84375,32.29910714285714,23.089285714285715,8.727678571428571,4.236607142857142,12.321428571428573,114.80128205128204,0.4845801282051282,0.3697147435897436,0.6277564102564102,11.32051282051282,33.355769230769226,26.044871794871803,7.740384615384616,5.557692307692308,14.01602564102564,1
111.32913165266106,0.46451680672268897,0.3489229691876751,0.5603417366946779,10.49859943977591,33.8095238095238,23.778711484593835,7.796918767507003,6.6694677871148444,12.551820728291318,99.78571428571428,0.4346071428571429,0.33564285714285713,0.4434642857142856,8.142857142857142,33.75,22.0,6.892857142857142,4.214285714285714,12.428571428571427,1
110.54924242424244,0.4868939393939394,0.3472992424242425,0.5745568181818181,8.825757575757576,36.62878787878788,27.02651515151515,8.454545454545455,6.878787878787879,13.890151515151516,107.19669117647058,0.4401433823529412,0.34611580882352944,0.5629852941176471,10.540441176470589,34.78308823529412,22.523897058823533,6.485294117647059,3.9797794117647056,14.928308823529413,1
114.92307692307692,0.4836538461538462,0.3704615384615385,0.6159615384615384,11.653846153846152,33.19230769230769,26.038461538461537,7.73076923076923,5.538461538461538,14.307692307692307,107.17692307692309,0.4545269230769231,0.3218961538461539,0.6391346153846154,10.680769230769233,36.21153846153846,23.33461538461539,8.346153846153848,6.0115384615384615,15.976923076923075,1
114.8598901098901,0.4825082417582418,0.3716456043956045,0.6196456043956045,11.535714285714285,33.032967032967036,25.969780219780223,7.722527472527473,5.552197802197803,14.214285714285715,105.74632352941177,0.4636268382352941,0.3470257352941176,0.7368602941176471,10.099264705882351,32.148897058823536,23.851102941176467,7.272058823529411,4.047794117647058,13.713235294117649,0
102.41851851851852,0.4582092592592593,0.3493444444444445,0.7295462962962963,10.420370370370373,33.47777777777777,22.512962962962966,7.618518518518518,5.655555555555555,12.425925925925926,107.75625,0.459175,0.38055,0.70385625,10.5125,35.370833333333344,19.835416666666667,7.316666666666666,5.022916666666667,12.110416666666666,1
106.02777777777777,0.4449722222222222,0.35330555555555554,0.7336666666666667,10.861111111111109,34.388888888888886,22.63888888888889,6.611111111111112,5.0555555555555545,13.444444444444445,103.43567251461988,0.4527324561403509,0.3778538011695906,0.5457353801169591,8.866959064327485,35.02777777777778,22.22514619883041,7.592105263157895,4.353801169590644,13.102339181286547,0
102.60833333333332,0.4597654761904762,0.34870952380952386,0.7295892857142856,10.311904761904763,33.438095238095244,22.46666666666667,7.6952380952380945,5.6,12.339285714285715,111.04375,0.4821125,0.3701125,0.6070062500000001,8.30625,32.6375,23.85,7.24375,3.9125,13.94375,1
100.32142857142857,0.4376714285714286,0.3330166666666667,0.4503309523809523,8.066666666666666,33.65,22.104761904761904,6.8690476190476195,4.254761904761905,12.330952380952379,102.75057471264368,0.4601798850574713,0.34730804597701154,0.7247155172413793,10.366091954022988,33.401149425287365,22.45804597701149,7.749425287356321,5.565517241379311,12.29310344827586,1
108.70833333333334,0.4766916666666666,0.3537666666666667,0.8520916666666667,11.091666666666667,33.00833333333333,23.025,7.558333333333334,3.291666666666667,14.175,104.75446428571428,0.4666517857142857,0.3887812500000001,0.6097366071428572,8.799107142857142,34.76339285714286,21.973214285714285,9.116071428571429,5.625,14.495535714285715,1
111.5802139037433,0.4647473262032085,0.3487660427807487,0.5679304812834225,10.526737967914439,33.77272727272727,23.838235294117645,7.740641711229947,6.696524064171122,12.578877005347593,107.65546218487397,0.4436638655462185,0.3599768907563025,0.5743382352941178,13.390756302521007,33.23529411764706,21.838235294117645,8.838235294117649,4.565126050420168,13.92436974789916,0
114.43846153846155,0.4824153846153847,0.37137179487179495,0.6242051282051282,11.433333333333335,33.06153846153846,25.943589743589744,7.615384615384616,5.430769230769231,14.5,104.8434065934066,0.4422774725274726,0.33774267399267394,0.6970714285714285,11.289377289377288,33.620879120879124,20.89377289377289,6.873626373626374,4.298534798534798,15.25,0
103.38095238095238,0.4565476190476191,0.3607380952380952,0.5002857142857142,9.761904761904765,34.26190476190476,22.02380952380953,6.69047619047619,5.1190476190476195,13.88095238095238,107.41176470588236,0.4405588235294118,0.3507058823529412,0.5551470588235294,10.529411764705884,34.73529411764706,22.64705882352941,6.529411764705883,3.9705882352941178,14.882352941176471,0
109.50980392156865,0.4720171568627451,0.3818112745098039,1.0073946078431373,11.43872549019608,30.575980392156865,22.610294117647058,8.284313725490197,4.026960784313726,11.07843137254902,102.86458333333334,0.4665922619047619,0.35187648809523797,0.8384895833333335,10.641369047619047,34.02083333333333,22.489583333333336,6.821428571428571,5.03125,14.581845238095234,1
109.85084033613444,0.4927415966386554,0.3986428571428571,0.650873949579832,8.897058823529411,32.186974789915965,23.140756302521005,8.659663865546218,4.1575630252100835,12.277310924369747,108.3531746031746,0.44723412698412696,0.3629801587301587,0.5908611111111112,13.408730158730158,33.02777777777778,21.972222222222218,8.888888888888891,4.507936507936508,14.043650793650794,0
105.015873015873,0.4393412698412698,0.3496269841269841,0.7497380952380952,11.396825396825395,34.388888888888886,21.960317460317462,6.611111111111112,4.865079365079366,13.134920634920634,103.63725490196077,0.4469150326797385,0.3607026143790849,0.5877352941176471,9.150326797385619,31.54575163398693,22.549019607843128,8.045751633986928,3.9052287581699354,14.620915032679742,1
105.9375,0.4635451388888889,0.3465486111111111,0.7399305555555555,10.104166666666668,32.08680555555556,23.85763888888889,7.402777777777778,4.034722222222221,13.791666666666668,107.71875,0.4598749999999999,0.3806562499999999,0.69075,10.53125,35.15625,19.8125,7.21875,5.0,12.125,0
103.44736842105264,0.4533947368421053,0.3797368421052632,0.541921052631579,8.789473684210527,35.07894736842105,22.210526315789476,7.5,4.447368421052632,13.13157894736842,111.99122807017544,0.4641769005847953,0.3643947368421053,0.4880190058479532,9.17690058479532,34.619883040935676,21.3625730994152,8.413742690058479,4.788011695906434,12.742690058479534,1
96.92324561403507,0.4388070175438597,0.3378640350877193,0.6230285087719301,8.888157894736842,30.4780701754386,20.445175438596493,7.43859649122807,5.3048245614035086,13.73684210526316,105.80882352941177,0.46285947712418296,0.3456993464052287,0.7380114379084968,10.004901960784313,31.96732026143791,23.741830065359483,7.483660130718953,4.016339869281047,13.666666666666668,0
107.49375,0.46676875,0.34450000000000003,0.677975,11.54375,35.425,25.5125,7.80625,5.2375,16.58125,111.25,0.4881666666666666,0.3542916666666667,0.5692083333333333,8.75,36.66666666666666,27.5,8.458333333333334,6.958333333333334,13.708333333333332,1
103.12745098039215,0.4691988795518207,0.35738935574229685,0.8217450980392158,10.606442577030812,33.83333333333333,22.53921568627451,6.806722689075631,5.0588235294117645,14.620448179271708,110.17628205128204,0.4833846153846154,0.3508525641025641,0.5573717948717949,8.679487179487179,36.69871794871795,27.176282051282055,8.419871794871796,6.932692307692308,13.653846153846152,0
104.05833333333334,0.4575958333333333,0.359,0.5591958333333333,8.591666666666667,32.50833333333333,23.03333333333333,7.6708333333333325,4.895833333333334,14.783333333333333,111.87468030690536,0.4670230179028133,0.3522531969309463,0.5690549872122762,10.46547314578005,33.52173913043478,24.00127877237852,7.689258312020461,6.569053708439897,12.734015345268542,0
102.98484848484848,0.45376298701298706,0.3555465367965368,0.5092629870129871,9.811688311688313,34.19155844155844,21.816017316017323,6.741341991341992,5.067099567099566,13.808441558441556,103.33333333333331,0.4452777777777778,0.3577777777777777,0.5835555555555556,9.027777777777779,31.527777777777782,22.472222222222218,8.13888888888889,3.888888888888889,14.583333333333336,1
110.85565476190477,0.4824613095238096,0.3680803571428571,0.6236800595238096,8.23363095238095,32.6875,23.755952380952376,7.2127976190476195,3.889880952380953,14.028273809523812,109.4325396825397,0.491813492063492,0.3978650793650793,0.6354246031746033,8.944444444444445,32.14285714285714,23.01984126984127,8.738095238095237,4.226190476190475,12.293650793650794,1
101.1,0.42336666666666667,0.3515916666666667,0.45375,9.741666666666667,35.941666666666656,22.641666666666666,7.45,3.55,13.25,103.11403508771929,0.446312865497076,0.3598713450292397,0.5909736842105264,8.918128654970761,31.5906432748538,22.271929824561404,8.169590643274852,3.795321637426901,14.73391812865497,1
102.74166666666667,0.4452694444444444,0.3612805555555555,0.586875,8.844444444444445,31.597222222222218,22.291666666666664,8.222222222222221,3.8111111111111113,14.619444444444444,109.37777777777778,0.4908111111111111,0.39802222222222217,0.624538888888889,8.927777777777777,32.05,23.12222222222222,8.866666666666667,4.133333333333334,12.422222222222222,0
109.69444444444444,0.472875,0.3817638888888889,0.9927083333333332,11.569444444444445,30.458333333333336,22.847222222222218,8.38888888888889,4.013888888888889,11.111111111111109,105.79566563467493,0.4615495356037152,0.34711455108359124,0.7432848297213621,10.061919504643962,32.12229102167183,23.6687306501548,7.442724458204334,4.109907120743034,13.68421052631579,0
106.8709150326797,0.47032843137254904,0.3585277777777778,0.7404575163398692,8.648692810457518,31.718954248366014,23.367647058823533,8.78921568627451,4.81045751633987,13.720588235294118,104.8986013986014,0.4434755244755245,0.3393898601398601,0.6907954545454544,11.111888111888113,33.6013986013986,21.027972027972027,6.9125874125874125,4.346153846153847,15.15909090909091,1
107.54738562091505,0.4419836601307189,0.3526470588235294,0.5629019607843138,10.464052287581698,35.053921568627445,22.72875816993464,6.568627450980393,3.9901960784313726,14.924836601307193,103.61309523809523,0.4564315476190476,0.3590595238095238,0.5485625000000001,8.613095238095237,32.535714285714285,23.005952380952376,7.794642857142858,4.9375,14.708333333333332,1
107.77389705882355,0.4615220588235294,0.380220588235294,0.6895091911764706,10.400735294117649,35.14338235294117,19.792279411764707,7.102941176470589,5.009191176470589,12.226102941176471,108.3219696969697,0.4758825757575758,0.3528712121212121,0.8324962121212123,11.087121212121213,32.98106060606061,22.897727272727273,7.753787878787879,3.337121212121212,14.170454545454547,0
107.02857142857144,0.4543785714285714,0.32080000000000003,0.6329285714285715,10.914285714285716,36.285714285714285,23.34285714285714,8.214285714285715,5.871428571428572,16.15,111.63157894736841,0.4618157894736842,0.36302631578947375,0.4881315789473685,9.131578947368421,34.71052631578947,21.263157894736842,8.447368421052632,4.7368421052631575,12.842105263157894,0
96.96666666666668,0.4380083333333333,0.3380416666666667,0.6244416666666668,8.925,30.583333333333336,20.408333333333328,7.383333333333333,5.3916666666666675,13.8,103.38502673796793,0.4690668449197861,0.3565213903743315,0.8116163101604279,10.581550802139036,33.81818181818181,22.6831550802139,6.9171122994652405,5.1042780748663095,14.791443850267381,1
97.125,0.43833333333333335,0.33877380952380953,0.6208869047619049,9.053571428571429,30.535714285714285,20.44642857142857,7.404761904761906,5.3273809523809526,13.738095238095234,110.72023809523809,0.4838214285714286,0.3487261904761905,0.564797619047619,8.761904761904763,36.58333333333333,26.970238095238088,8.708333333333334,6.946428571428571,13.857142857142858,1
102.58175750834259,0.4595094549499445,0.346015572858732,0.7195784204671856,10.35372636262514,33.502224694104555,22.4349276974416,7.692436040044494,5.5622914349276975,12.244716351501667,100.13333333333333,0.4374333333333333,0.33486666666666665,0.4475,8.066666666666666,33.86666666666666,21.93333333333333,6.933333333333334,4.166666666666667,12.133333333333333,1
107.2782738095238,0.4655818452380952,0.34642261904761906,0.6669404761904763,11.444940476190474,35.74404761904762,25.514880952380953,7.846726190476191,5.199404761904762,16.5610119047619,108.20979020979021,0.4759755244755245,0.3520314685314685,0.8336853146853147,11.1993006993007,32.96503496503497,22.465034965034967,7.6223776223776225,3.391608391608392,14.006993006993008,1
107.89935064935064,0.4747694805194805,0.34877597402597404,0.8210259740259741,11.188311688311687,33.30844155844156,22.415584415584416,7.616883116883117,3.4383116883116878,14.045454545454547,103.29595588235294,0.4481213235294118,0.358360294117647,0.5396305147058824,10.431985294117649,34.02757352941177,23.17830882352941,7.880514705882352,3.619485294117647,13.584558823529413,0
105.38194444444444,0.4389930555555556,0.3469930555555556,0.7491041666666667,11.361111111111109,35.138888888888886,21.57638888888889,6.486111111111112,4.784722222222221,13.527777777777779,106.33766233766234,0.4506558441558442,0.3211590909090909,0.6411785714285714,10.918831168831167,36.035714285714285,22.892857142857146,8.25974025974026,5.866883116883117,16.340909090909093,0
